city,year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
iq,2002,51,0.2542286,0.1839143,0.2707143,0.2090286,25.73,297.8185714,299.0571429,296.6271429,306,294.8,24.3,93.84571429,25.73,18.26142857,6.857142857,27.98,8.72,34,23.3,24,21
iq,2002,52,0.1194,0.1364,0.1718286,0.1895857,151.73,297.8728571,299.1714286,296.63,305.7,293.8,54.7,93.40857143,151.73,18.23571429,8,27.975,10.65,33.8,21.9,137.9,11
iq,2003,1,0.3234143,0.3004143,0.3291857,0.3184286,46.91,299.3757143,300.8214286,295.8714286,308.6,293.1,28.3,84.06,46.91,17.45285714,12.1,28.45,9.95,34.4,22.4,92.9,10
iq,2003,2,0.4884,0.4024429,0.4149286,0.4697,11.77,297.6842857,299.1714286,295.9442857,308.6,291.5,33.6,91.56,11.77,17.49714286,8.428571429,28.93333333,10.2,35,22.1,35.1,5
iq,2003,3,0.303,0.1694667,0.2915429,0.3012857,60.46,296.92,298.6142857,295.9014286,305.2,293.4,27.9,94.37428571,60.46,17.43,7.742857143,28,9.5,33.3,22.5,164.4,6
iq,2003,4,0.2249571,0.2602714,0.2069286,0.2895,84.05,298.1257143,299.5642857,295.0014286,307.7,291.6,8.8,84.46,84.05,16.51428571,10.27142857,28.4,10.6,34.2,23,67.1,2
iq,2003,5,0.1660286,0.1406286,0.1913857,0.1834429,35.05,299.4871429,300.2428571,294.0128571,310,292.5,6.26,74.88428571,35.05,15.59285714,11.77142857,28.6,12,35.4,22.5,7.9,1
iq,2003,6,0.19145,0.08642857,0.1368,0.1567143,56.36,297.2185714,298.4,296.2185714,304.9,292,170.6,94.55285714,56.36,17.85285714,7.457142857,26.6,7,33.8,22.4,41.9,2
iq,2003,7,0.3137143,0.2284143,0.2521143,0.2864714,70.63,296.5857143,297.6714286,295.52,302.9,293.2,38.7,94.35428571,70.63,17.01571429,6.028571429,26.75,8.35,33.2,22.4,55.9,2
iq,2003,8,0.1262571,0.1355143,0.1036571,0.1337143,25.03,298.5671429,300.1,296.3928571,308.6,292.5,41.1,89.97428571,25.03,18.02,10.88571429,,,32.4,23.3,121.9,3
iq,2003,9,0.2976,0.2366333,0.22915,0.2072833,132.2,299.35,300.5142857,296.41,308.6,294.4,53.6,86.01285714,132.2,18.04428571,9.114285714,29.4,11.2,35,22.9,0,5
iq,2003,10,0.1695286,0.1389571,0.2340571,0.1851429,63.71,297.5085714,298.8928571,295.9428571,306.6,294.3,134.46,92.46857143,63.71,17.5,7.9,27.95,9.1,32.9,22.9,5,1
iq,2003,11,0.2,0.1902857,0.1589429,0.1636286,47.97,296.68,297.6357143,295.9414286,305.9,292.4,186.8,96.17142857,47.97,17.51571429,6.242857143,26.7,7.5,32,22.1,98.4,4
iq,2003,12,0.2142143,0.2251571,0.2191714,0.2485,109.04,297.8928571,299.1714286,296.6328571,308.9,293.4,362.03,93.62857143,109.04,18.25285714,8.342857143,27.6,9.9,33.5,22.7,61.9,2
iq,2003,13,0.1475286,0.2694571,0.1268571,0.2059143,93.61,298.6442857,300.3928571,296.8185714,308.1,294.3,44.5,91.59428571,93.61,18.48428571,9.471428571,30.8,15.8,42.2,21.8,75.9,4
iq,2003,14,0.2482,0.2627714,0.2065,0.2886857,89.38,298.0771429,299.6428571,296.6428571,307.5,292.9,44.72,93.01428571,89.38,18.27857143,9.342857143,28.26,9.96,34.2,22.6,75,0
iq,2003,15,0.2052429,0.1842,0.1931286,0.2087857,78.59,298.0828571,298.9714286,297.3585714,305.9,293.9,86.23,96.27,78.59,19.07857143,7.028571429,28.175,9.675,34.5,22.9,79,0
iq,2003,16,0.2668286,0.2182286,0.1998714,0.2621429,51.14,296.7471429,297.5214286,295.99,304,293.2,43.85,95.99285714,51.14,17.53428571,4.757142857,27.72,8.48,34.2,22.4,49,0
iq,2003,17,0.3234429,0.2531714,0.2852286,0.2931,77.34,297.9928571,299.4785714,296.5014286,306.3,293.4,56.6,92.54714286,77.34,18.15571429,8.385714286,28.2,10.45,33.9,21.8,82.9,0
iq,2003,18,0.4350571,0.3769143,0.2636143,0.3348429,65.43,296.6914286,297.5857143,296.16,304.5,294,247.6,97.27714286,65.43,17.68857143,5.085714286,27.2,8.333333333,32.9,22.7,105.9,1
iq,2003,19,0.1994286,0.1501,0.1834667,0.1477,138.05,296.4542857,297.9642857,295.7042857,305.2,292.9,59.5,96.14,138.05,17.22285714,7.157142857,28.35,9.316666667,33.6,23.4,69,1
iq,2003,20,0.2454286,0.1847,0.2614571,0.2688857,84.16,294.9228571,295.2428571,294.5671429,301.5,290.1,95.3,98.13285714,84.16,16.08571429,4.771428571,27,8.8,32.5,22,246.2,1
iq,2003,21,0.1892571,0.16695,0.1843,0.1707429,23.7,295.8785714,296.8357143,295.0357143,304.1,291.6,34.56,95.85428571,23.7,16.51571429,6.757142857,27.46666667,8.9,32.5,22.3,145.8,1
iq,2003,22,0.2411429,0.1987,0.2537286,0.2544571,166.52,297.6485714,298.9714286,296.08,306.1,293.3,113.8,92.46142857,166.52,17.61857143,9.314285714,27.7,8.72,35,22.4,187.9,1
iq,2003,23,0.2369571,0.1213143,0.1923143,0.2074,70.25,296.5914286,297.7571429,296.1271429,303.9,294.2,40.7,97.61714286,70.25,17.65142857,5.514285714,27.2,8.15,33.4,22.4,72.1,2
iq,2003,24,0.3135857,0.3539833,0.2658571,0.2809143,98.72,296.8371429,297.8071429,296.1171429,303.4,292.8,61.8,96.22285714,98.72,17.66857143,7.071428571,27.7,9.575,33.2,21.6,107,3
iq,2003,25,0.3237,0.2755,0.3547571,0.2723143,47.15,296.0085714,296.7571429,293.9785714,304.9,291,5.56,90.04857143,47.15,15.47714286,8.914285714,27.525,10.725,33.5,21.8,40.4,4
iq,2003,26,0.1882571,0.2322667,0.1737714,0.1928,88.88,295.3871429,296.3571429,294.5428571,303.7,291.8,38.1,95.57571429,88.88,15.98571429,6.542857143,26.95,9.45,32.7,21.9,93.5,6
iq,2003,27,0.2618143,0.1715857,0.3099429,0.2584286,61.09,295.1285714,295.9928571,294.0371429,305.5,291.7,42.5,94.12714286,61.09,15.51142857,6.5,25.86666667,7.5,33.8,21.7,79.3,2
iq,2003,28,0.1802714,0.1629714,0.1541286,0.1611,53.58,296.9428571,298.3071429,294.1542857,307.3,291.4,13.55,86.65571429,53.58,15.61857143,10.1,27.075,10.875,33.2,20.7,1.5,2
iq,2003,29,0.1935714,0.16885,0.1590857,0.2314714,65.2,296.79,298.1714286,293.6428571,306.6,287.3,27.06,85.61142857,65.2,15.29714286,12,27.66666667,10.83333333,33.4,17.4,23.8,5
iq,2003,30,0.2858143,0.1630714,0.2880286,0.2774571,2.64,296.4857143,298.0428571,291.85,305.4,289.2,6.39,77.80428571,2.64,13.55857143,11.42857143,26.46666667,10.36666667,32.1,18,9.9,1
iq,2003,31,0.2077857,0.1562143,0.1743286,0.2188143,24.64,296.8228571,298.3571429,293.1842857,306.9,291.2,12,82.27,24.64,14.68571429,10.31428571,27.225,9.9,32.4,21.3,69.1,1
iq,2003,32,0.2443714,0.1746429,0.2174143,0.2323,89.28,297.6585714,298.55,293.0457143,308.2,290.8,6.5,77.86142857,89.28,14.58428571,12.64285714,27.85,11.2,34.2,21.3,117,0
iq,2003,33,0.2471143,0.1711143,0.2337429,0.2638,52.47,297.3385714,298.2714286,294.1185714,307,291.3,21,83.92714286,52.47,15.58857143,10.65714286,27.4,10.05,34.4,21.7,79,0
iq,2003,34,0.4252429,0.3624833,0.3566143,0.3855286,45.38,297.3657143,298.8571429,293.5114286,308.1,292,35.1,81.94285714,45.38,15.01,10.05714286,27.75,11.9,34,20,18.3,0
iq,2003,35,0.2495857,0.2122,0.2508143,0.2652143,29.51,297.8757143,299.6714286,294.9328571,306.6,291.2,18.03,85.72571429,29.51,16.44571429,10.88571429,28,12.1,34.4,21.4,95.7,0
iq,2003,36,0.3417,0.2863143,0.2101857,0.2659857,8.84,297.3814286,298.4428571,290.97,309.5,289.1,33.5,70.92857143,8.84,12.94714286,12.77142857,26.65,11.9,33.9,18.5,0.8,2
iq,2003,37,0.2232286,0.2028714,0.1952571,0.2701857,36.42,298.8314286,300.1928571,293.9271429,310.2,292,6,76.53285714,36.42,15.44714286,12.67142857,27.83333333,12.3,34.3,21,53.1,0
iq,2003,38,0.3644857,0.2609857,0.3164571,0.3851571,55.73,296.9485714,297.7071429,293.6842857,310.6,288.2,115.2,85.03,55.73,15.31142857,10.75714286,27.8,11.6,35.3,16.8,92.3,3
iq,2003,39,0.4011857,0.3545167,0.3276714,0.3920429,100.55,298.1442857,299.2928571,295.7371429,307.9,293,53.36,88.11714286,100.55,17.26285714,9.471428571,28.03333333,10.63333333,34.7,21.8,27.2,0
iq,2003,40,0.2535,0.2371143,0.2290286,0.2321714,74.6,299.3571429,300.7,295.8285714,310.6,292.9,253.3,83.68285714,74.6,17.45142857,11.6,28.575,12.175,35.5,21.8,34.5,0
iq,2003,41,0.1760286,0.1963833,0.2257571,0.2349286,38.3,297.9157143,299.8857143,296.3128571,309,292.5,42.5,92.16571429,38.3,17.91428571,11.2,27.2,9.35,35.7,22.3,138.2,0
iq,2003,42,0.2758286,0.2288429,0.2752,0.2871143,44.16,298.1628571,299.35,296.2014286,305.6,293.8,34.6,90.34285714,44.16,17.79714286,8.528571429,28.3,10.65,34.4,22.9,36,2
iq,2003,43,0.4750143,0.3795,0.4249429,0.4324429,39.52,298.9571429,300.6785714,296.2242857,311.2,294.6,41.2,87.37,39.52,17.89571429,9.957142857,27.975,10.475,34.5,20.7,32.1,2
iq,2003,44,0.1345143,0.1314714,0.1153571,0.1212714,32.47,300.0414286,300.8428571,295.2957143,310.1,292.3,6.1,77.78428571,32.47,16.87285714,12.08571429,28.73333333,11.13333333,35.5,22.8,56.4,3
iq,2003,45,0.3946571,0.3269571,0.3912143,0.4190429,105.14,298.1357143,299.9571429,295.74,310.8,292.3,85.3,88.48,105.14,17.39,9.428571429,27.6,9.566666667,34,21.9,139.7,3
iq,2003,46,0.3176857,0.3246,0.2498,0.3244714,31.08,298.3671429,300.1714286,295.6457143,308.4,290.9,36.4,86.75571429,31.08,17.29285714,10.62857143,28.5,10.85,35.5,20.8,79,3
iq,2003,47,0.2636429,0.2816571,0.2466667,0.3012571,123.63,298.6814286,300.1071429,296.7257143,307,294.8,40.8,90.88285714,123.63,18.37857143,9.042857143,27.9,10.55,36,22.4,284.4,1
iq,2003,48,0.2749,0.2452,0.3094571,0.2953286,81.27,299.2228571,299.6071429,296.53,308.5,294.3,51.4,86.99571429,81.27,18.27,9.071428571,28.3,10.23333333,34.7,22,26.2,2
iq,2003,49,0.4003429,0.3180571,0.3287714,0.3696429,72.23,298.3157143,299.7357143,296.1357143,309.4,293.5,77.83,89.20714286,72.23,17.74571429,9.7,28.76666667,10.16666667,35.1,22,138,3
iq,2003,50,0.3586286,0.24435,0.3519,0.3588,108.62,298.6857143,300.25,297.3385714,306.4,294.8,178.89,93.23142857,108.62,19.10714286,8.271428571,28.4,11.7,34.2,22.5,47.4,6
iq,2003,51,0.1926667,0.2244,0.1361143,0.1363143,64.95,298.1685714,299.5428571,296.8514286,308.5,294.1,65.04,93.91714286,64.95,18.53285714,8.342857143,28.3,10.45,34.8,22.1,66.8,5
iq,2003,52,0.2850778,0.2306556,0.2676444,0.2647778,49.42,296.2971429,297.05,295.6828571,302.6,294.3,82.68,96.93714286,49.42,17.17285714,4.185714286,27.3,9.6,33.1,22.3,185.7,1
iq,2004,1,0.2025714,0.1989667,0.2445571,0.1879571,,,,,,,,,,,,,,,,,4
iq,2004,2,0.24942,0.30885,0.2086286,0.2590143,78.53,297.4371429,298.7428571,296.6371429,304,294.9,55.3,95.79428571,78.53,18.25571429,6.2,27.43333333,8.666666667,34.2,22.4,137.2,5
iq,2004,3,0.32786,0.29844,0.30672,0.34024,63.47,297.7528571,298.9571429,297.02,306.2,294.5,62.5,96.12857143,63.47,18.71285714,6.828571429,28.7,9.9,34.1,23.1,68.1,8
iq,2004,4,0.3205857,0.3365286,0.2566,0.3441143,29.23,299.62,300.8285714,295.89,308.3,293.6,19.4,82.46714286,29.23,17.49142857,11.22857143,28.73333333,11.4,34.6,21.8,20.1,5
iq,2004,5,0.2330143,0.2351857,0.1964857,0.2055429,4.65,300.9,302.15,292.8328571,309.7,293.2,1.6,65.28428571,4.65,14.54857143,13.64285714,28.925,12.125,35.6,22.3,0,2
iq,2004,6,0.1235429,0.0993,0.1128571,0.1172,13.2,299.9028571,301.3714286,293.9885714,309.8,293.2,9,72.92714286,13.2,15.56714286,14.08571429,29.2,13.525,36.4,20.6,24.1,3
iq,2004,7,0.2787429,0.2987571,0.3127143,0.3048286,24.83,298.27,299.55,295.64,307.2,294.8,33.46,86.76571429,24.83,17.17428571,8.5,27.925,9.5,33.3,22.8,13.4,3
iq,2004,8,0.2366286,0.1670429,0.1970286,0.2225143,39.06,298.0814286,299.75,295.6428571,310.1,292.6,34.5,87.71857143,39.06,17.20857143,9.728571429,26.6,8.1,35.5,22,8.6,1
iq,2004,9,0.3190571,0.3352333,0.2176286,0.3000286,125.04,297.8828571,299.4357143,296.3485714,308,294.3,83.27,93.01285714,125.04,17.95,7.814285714,27.46666667,10.13333333,34.4,20.6,18.9,6
iq,2004,10,0.2094714,0.2086571,0.1715,0.1935714,52.08,297.9814286,299.4285714,296.4557143,308.1,293.2,49.36,92.56142857,52.08,18.09428571,9.085714286,28.4,11.3,34.5,22.3,79,4
iq,2004,11,0.3076833,0.2140167,0.33865,0.3110429,80.33,296.7771429,297.5214286,296.0685714,304.4,293.5,76.75,96.28857143,80.33,17.61,5.242857143,28,11,33.5,22.5,24.1,1
iq,2004,12,0.3859857,0.4247833,0.3514143,0.3465286,137.83,297.8871429,299.5357143,296.6214286,305.5,292.9,75.16,93.62857143,137.83,18.24857143,9.785714286,28.3,9.5,34.3,21.7,187.2,2
iq,2004,13,0.3062833,0.19872,0.02988,0.29015,120.1,297.3128571,298.2,296.6071429,303.5,294,76.2,96.23857143,120.1,18.23714286,5.714285714,28.65,9.3,34,23.6,142.6,3
iq,2004,14,0.136,0.138,0.1862333,0.1294333,101.22,297.2028571,298.2642857,296.8157143,303.9,293.8,88.9,97.94142857,101.22,18.47,5.214285714,28.06666667,9.1,33.9,22.7,2,1
iq,2004,15,0.3592143,0.3348429,0.2791571,0.3612714,47.26,297.8128571,298.9785714,297.1757143,305.6,294.2,135.4,96.49857143,47.26,18.82571429,6.271428571,27.65,9.5,33.1,22.3,4,8
iq,2004,16,0.2441857,0.1958286,0.1747,0.1882286,61.8,298.2171429,299.65,296.6371429,308.4,292.9,54.89,92.32,61.8,18.30857143,8.985714286,28.03333333,10.36666667,33.6,21.7,36.9,4
iq,2004,17,0.3742857,0.3308,0.2340333,0.2549429,113.62,297.78,298.5142857,296.7714286,304,293.9,90.3,94.78857143,113.62,18.40857143,6,28,10.65,34.5,22.5,39.6,6
iq,2004,18,0.27884,0.1637667,0.1911833,0.3266286,65.82,297.1271429,297.8285714,296.7085714,303.5,293.6,133.17,97.80857143,65.82,18.34,5.028571429,27.53333333,8.666666667,32.9,22.6,148.5,7
iq,2004,19,0.1575667,0.1215429,0.1904143,0.1225333,83.93,297.7985714,299.1285714,296.8357143,305.9,293.1,56.52,95.11571429,83.93,18.51142857,8.714285714,27.23333333,9.933333333,33.3,22,97,5
iq,2004,20,0.1716667,0.1522333,0.1598333,0.1769,34.81,296.4142857,297.2142857,295.27,303.4,292.6,45.5,93.89714286,34.81,16.77857143,5.771428571,27.3,8.4,33,19.5,91.8,8
iq,2004,21,0.2254667,0.18515,0.1942,0.2483167,173.45,297.6028571,299.1785714,295.82,308.2,292,83,91.62714286,173.45,17.40142857,9.1,26.65,7.4,34.2,22.5,296.9,6
iq,2004,22,0.1903143,0.07784286,0.1931714,0.1023286,35.43,297.3057143,298.3285714,295.9585714,306.4,291.7,42.6,93.57571429,35.43,17.5,9.628571429,,,33.3,20.5,28.2,5
iq,2004,23,0.1073,0.1170667,0.1967857,0.1106143,88.62,296.7671429,297.8214286,295.6971429,304.1,292.8,36.63,94.69285714,88.62,17.21285714,8.185714286,27.5,9.5,32.8,19.8,203,6
iq,2004,24,0.2378429,0.2350833,0.1669571,0.2119714,85.28,295.5742857,296.25,294.99,300,293,51.89,96.87571429,85.28,16.42,5.042857143,26.8,8.566666667,32,20.9,87.9,6
iq,2004,25,0.3329571,0.191,0.2340429,0.3255143,94.52,296.2042857,297.3214286,294.7057143,306,292.1,24.5,92.37142857,94.52,16.13857143,7.785714286,25.9,8.4,33.3,21.5,43.2,13
iq,2004,26,0.2392333,0.1535429,0.1328286,0.1970429,32.95,295.6342857,296.8142857,293.86,304.2,289.8,25.9,90.44714286,32.95,15.31285714,8.4,25.075,9.075,32.1,18.6,98.5,2
iq,2004,27,0.2572143,0.3249286,0.1978,0.1967571,46.39,296.1514286,297.5857143,295.0414286,304.4,291.8,50.7,94.66857143,46.39,16.51428571,8.457142857,25.9,8.15,30.9,21.1,170.1,10
iq,2004,28,0.3175571,0.3013857,0.2793714,0.3355429,83.94,296.6171429,298.0857143,294.8142857,305.1,291.8,18.67,90.90571429,83.94,16.25285714,9.485714286,26.55,8.85,32,21.8,43.2,3
iq,2004,29,0.2328286,0.2737667,0.2338,0.1532429,48.09,297.5014286,298.9357143,294.3585714,306.9,291.4,24.76,85.15857143,48.09,15.86,11.21428571,26.8,11.7,33.1,20.5,31,12
iq,2004,30,0.2679429,0.2995,0.2177,0.2849857,53.78,296.8128571,298.1142857,294.9971429,304.4,291.8,25.42,90.92857143,53.78,16.48,10.2,26.3,8.8,32.1,21.9,103.1,7
iq,2004,31,0.2089,0.1555,0.2203,0.2542571,85.96,296.0171429,297.2928571,294.4714286,306.1,291.7,27.62,92.52714286,85.96,15.97571429,8.842857143,,,32.9,19.4,6,6
iq,2004,32,0.2489,0.2659571,0.2185286,0.2375571,29.82,297.5171429,298.9642857,293.1442857,307.4,291,3.9,79.71857143,29.82,14.69428571,12.15714286,,,34,18.3,55.1,5
iq,2004,33,0.1910714,0.227,0.1685286,0.2957,18.44,296.53,297.6357143,292.2228571,307.2,288.1,4.1,79.23571429,18.44,13.82428571,12.18571429,,,31.3,20,0.5,6
iq,2004,34,0.3931286,0.3286429,0.2767714,0.3885143,23.78,297.82,299.9857143,293.4214286,308.3,290.2,7.9,78.48142857,23.78,14.96142857,14.28571429,,,,21.7,0.5,6
iq,2004,35,0.3113,0.2609286,0.2330143,0.2997857,42.86,298.1428571,299.8071429,294.5671429,310.1,291.1,23.2,83.17285714,42.86,16.07714286,12.52857143,,,32.8,20.4,0,6
iq,2004,36,0.3343571,0.3720286,0.3420143,0.2845857,147.32,297.7714286,299.3785714,294.9885714,307.8,291.7,41.89,86.54,147.32,16.48428571,11.12857143,27.1,9.8,32,20.9,195.1,8
iq,2004,37,0.1302667,0.15128,0.1108143,0.1174857,46.58,298.4571429,300.5142857,296.1157143,308.2,294.7,35.7,88.74285714,46.58,17.67,10.28571429,27.4,8.7,34.3,23,23.2,6
iq,2004,38,0.2680714,0.2102286,0.2273429,0.32515,36.64,297.7214286,299.0642857,295.88,308.9,293.3,59.5,91.2,36.64,17.44,8.928571429,27.16666667,9.5,33,20.4,87.3,9
iq,2004,39,0.3915333,0.3207286,0.1595857,0.3325286,48.68,298.6285714,299.9714286,294.3828571,309.8,292.4,6.9,79.55714286,48.68,15.90142857,13.2,28,13.5,34.7,18.8,20.1,12
iq,2004,40,0.2754571,0.2193,0.2612571,0.3283857,85.69,299.17,300.9142857,296.1157143,310.6,293.8,70.02,84.80714286,85.69,17.71142857,11.65714286,28.65,13.1,35.5,21.8,40.1,19
iq,2004,41,0.2614714,0.1862429,0.3057286,0.2577429,52.27,297.5685714,298.7428571,295.3142857,305.5,292.7,39.9,88.82571429,52.27,16.82428571,8.828571429,26.975,10.875,33,20.6,27.9,8
iq,2004,42,0.3523286,0.2841714,0.3764143,0.3553429,65.25,298.0571429,299.2642857,296.8671429,307.2,293.3,51.6,94.16,65.25,18.54714286,8.357142857,28.55,11.3,34.5,21.4,120.6,16
iq,2004,43,0.2538429,0.1996667,0.3036857,0.2235571,35.61,299.4285714,300.9214286,296.2957143,309.6,292.8,23.1,85.06571429,35.61,17.90142857,13.15714286,27.7,9.55,35.6,22.4,13,21
iq,2004,44,0.2953286,0.2312286,0.2604,0.3197714,74.01,298.4414286,299.9428571,295.9071429,312.3,292.2,48.5,87.87,74.01,17.53714286,12.31428571,27.4,10,35.8,21.3,89.9,6
iq,2004,45,0.4148857,0.3245571,0.2727429,0.3656714,91.63,299.5042857,300.7857143,296.1785714,309.2,294.3,67,84.82714286,91.63,17.80571429,10.65714286,28.35,12.35,34.9,21.8,101.4,22
iq,2004,46,0.3466857,0.3154143,0.2708571,0.3742,74.68,297.1685714,297.7071429,296.4842857,304.2,292.4,53.9,96.35428571,74.68,18.12142857,5.928571429,27.2,8.9,33.7,22.4,184.2,37
iq,2004,47,0.2278714,0.1945,0.1909143,0.2095571,74.08,299.4185714,301.2357143,296.0971429,309.3,293.6,26.8,84.61142857,74.08,17.73857143,11.64285714,28.25,11,35.8,22.5,107.4,33
iq,2004,48,0.2153167,0.1672857,0.2026286,0.2191286,71.98,297.9585714,299.2,297.02,306.1,293.6,56.8,95.25142857,71.98,18.71428571,7.914285714,28,10.36,35.3,22.6,77,18
iq,2004,49,0.2019429,0.1593667,0.1590429,0.2410857,53.01,299.1771429,300.3785714,296.44,309.5,293.3,36.83,87.13,53.01,18.11,10.95714286,27.9,11,34.1,22.4,64,83
iq,2004,50,0.3234286,0.3095143,0.2758286,0.3359,70.04,297.7871429,298.8357143,296.5742857,305.8,294.5,91,93.93857143,70.04,18.20714286,6.5,,,,,9.9,116
iq,2004,51,0.2611429,0.2033143,0.2437429,0.2363571,49.56,298.7014286,300.0357143,296.3857143,308.5,293.8,38,88.78,49.56,18.04,10.21428571,28.375,9.65,34,22.6,128.3,32
iq,2004,52,0.3648625,0.3266,0.4031125,0.3162,109.83,298.4042857,299.6571429,297.1228571,306.3,294.8,29.79,93.25285714,109.83,18.85571429,8.228571429,27.8,8.5,33.3,22.6,100.8,7
iq,2005,53,,,,,,,,,,,,,,,,,,,,,9
iq,2005,1,0.3148429,0.1866286,0.3033,0.2704,70.6,298.1628571,300.0071429,296.7128571,307.9,293.5,61.61,93.00571429,70.6,18.37,9.757142857,28.5,9.1,33.2,23,74.9,10
iq,2005,2,0.3044143,0.3612571,0.3126,0.3156286,93.73,297.6628571,298.8428571,296.7271429,307.6,291.6,96.21,95.53,93.73,18.40857143,7.228571429,28.4,10.4,34.2,22.5,232.1,5
iq,2005,3,0.3459333,0.3118,0.291,0.3379714,60.52,300.0685714,301.5642857,296.58,308.7,295,26.7,83.3,60.52,18.25857143,11.35714286,28.86666667,11.16666667,35.5,22.5,194,8
iq,2005,4,0.3643667,0.2779143,0.2925571,0.2806857,25.67,299.6485714,301.1071429,296.9314286,308.1,294.9,42.24,87.31285714,25.67,18.64571429,9.985714286,28.86666667,12.06666667,35.1,22.1,0,7
iq,2005,5,0.1582286,0.16725,0.1518143,0.1266,88.96,299.0614286,300.8285714,296.9071429,308.4,295.3,47.3,89.42714286,88.96,18.63571429,9.342857143,28.525,10.725,35.4,22.2,3.8,8
iq,2005,6,0.2151857,0.1728143,0.2623,0.2283571,52.61,296.7528571,297.6928571,295.9957143,304.4,294.2,56.8,95.97714286,52.61,17.57571429,5.185714286,27.46666667,8.733333333,32.8,21.4,70.4,11
iq,2005,7,0.1995,0.2024571,0.2189,0.1806857,125.35,298.0271429,299.1642857,297.2214286,304.6,294.5,189.06,95.74857143,125.35,18.94714286,6.985714286,27.5,9.5,32.3,22.3,350.9,6
iq,2005,8,0.2011,0.2081429,0.2812143,0.2109,46.98,298.2957143,299.2857143,296.5428571,306.5,294.4,39.6,91.57714286,46.98,18.20142857,7.857142857,28.65,10.9,35.2,22.4,84.1,7
iq,2005,9,0.2937167,0.2696167,0.2308,0.2771,54.22,298.1585714,299.3928571,297.0457143,305.9,294.4,44.51,94.40142857,54.22,18.73142857,8.014285714,28.26666667,9.2,33.8,23.3,19,7
iq,2005,10,0.1558429,0.1370833,0.2418714,0.1464286,155.54,297.9571429,298.6857143,297.5285714,304.9,295.6,201.4,97.68714286,155.54,19.27428571,4.828571429,26.8,6.7,34.8,23.4,8.6,14
iq,2005,11,0.2515167,0.1817667,0.1545286,0.2099571,162.51,297.3142857,298.6785714,295.85,304.5,291.9,21.7,92.26714286,162.51,17.39857143,7.814285714,28.7,9.85,33.8,22.5,146.1,7
iq,2005,12,0.2150714,0.2127,0.1209286,0.2354286,99.37,298.37,299.8285714,296.2514286,306.6,294.7,32.8,89.82,99.37,17.82,9.342857143,27.72,8.96,33.4,22.5,108.8,9
iq,2005,13,0.3816857,0.3683143,0.3837714,0.3666571,55.12,297.37,298.5857143,296.0885714,308.6,293,67.5,93.80142857,55.12,17.62428571,7.628571429,28.25,10.85,34.3,20.8,73.9,13
iq,2005,14,0.3091143,0.2173571,0.3001,0.2446571,87.41,297.7085714,299,296.2357143,306.5,292.4,68,92.41714286,87.41,17.89285714,8.457142857,28.1,10.85,33.8,21.6,71.1,16
iq,2005,15,0.1869333,0.1447571,0.1957429,0.1824286,40.03,297.7014286,298.4642857,297.2028571,304,295,90.2,97.32285714,40.03,18.88571429,6.414285714,27.65,9.35,32.9,22.5,3.6,7
iq,2005,16,0.2082833,0.1649167,0.2776667,0.1962667,37.6,297.4371429,298.1928571,296.9614286,306.4,294,178.2,97.38142857,37.6,18.59714286,5.357142857,28.85,10.05,34,22.7,105.6,9
iq,2005,17,0.2141,0.2315333,0.1616857,0.2017714,78.8,297.9271429,298.8642857,297.4028571,303.9,294.1,54.9,97.16285714,78.8,19.15285714,6.642857143,28.6,9.1,33.8,23.7,14.5,2
iq,2005,18,0.1465333,0.1345833,0.1343143,0.1880571,33.29,297.33,298.4357143,296.5757143,304.8,293.3,64.1,95.93714286,33.29,18.18142857,6.1,25.8,7.5,33.5,21,13,13
iq,2005,19,0.2484333,0.2341,0.2020667,0.1930667,49.07,298.6842857,299.7214286,296.3414286,306.7,293.6,54.89,88.29428571,49.07,17.94,9.271428571,27.9,11.6,34.6,21,28,8
iq,2005,20,0.2700857,0.1737571,0.2104571,0.2297429,56.22,297.5328571,298.3428571,296.3528571,304.9,293.6,49.1,93.91857143,56.22,17.95714286,7.542857143,,,33.2,23.6,95.9,3
iq,2005,21,0.3118143,0.3585429,0.2806571,0.2474571,43.14,299.0057143,300.6142857,295.8042857,308.1,294,21.1,84.65857143,43.14,17.40714286,10.94285714,27.4,8.7,33.6,22.4,37.9,5
iq,2005,22,0.3782857,0.3693714,0.3631857,0.3612429,61.75,298.4342857,299.4785714,295.6785714,307.3,292.7,34.92,86.70142857,61.75,17.2,10.01428571,,,33.9,20.9,78.9,4
iq,2005,23,0.1395143,0.1401,0.14235,0.1185429,40.44,297.3042857,298.4857143,296.2271429,303.9,293.7,51,94.59285714,40.44,17.78857143,7.171428571,27.1,9.166666667,32.4,22,19.5,8
iq,2005,24,0.2890857,0.2256429,0.2247143,0.2651286,104.83,297.3771429,298.6214286,295.32,304.8,293.4,29.01,89.19428571,104.83,16.82428571,8.528571429,27.66666667,9.833333333,33.3,22,73.7,2
